생산량,생산비용,공급품질평가(%),배송지연(일),결함률,품질평가점수,유지관리(시간),가동중단 시간비율(%),재고회전율,재고부족율(%),근로생산성(%),월별안전사고건,에너지소비량(kWh),에너지효율,추가공정시간,추가재료비용($),결함상태
479,11449.36,86.91,5,2.45,64.38,7,2.40,8.68,0.06,87.97,8,1674.07,0.34,5.46,113.55,1
809,17464.24,92.43,2,1.18,79.60,1,3.19,6.31,0.03,92.71,5,2526.12,0.49,1.97,399.87,1
906,6798.37,80.78,0,2.60,75.15,20,4.38,2.04,0.06,98.60,6,3119.40,0.20,1.89,491.15,1
539,16023.89,83.74,4,3.56,87.80,14,0.00,9.20,0.03,84.07,2,1389.76,0.21,9.17,289.21,1
418,12971.82,96.62,4,4.25,92.70,5,4.88,3.19,0.06,93.75,2,3286.99,0.15,5.12,163.43,1
401,9319.18,95.34,2,2.56,81.77,4,1.80,5.60,0.08,81.95,7,1061.39,0.29,4.25,490.79,0
443,12392.29,87.01,2,3.17,61.29,21,1.70,5.81,0.10,83.81,6,4567.48,0.14,9.54,216.05,1
110,9499.13,87.54,2,1.70,84.76,21,0.73,2.38,0.09,90.18,4,4682.97,0.21,4.59,263.68,1
161,13941.23,90.67,5,3.41,62.22,2,4.29,2.42,0.05,94.17,5,3932.28,0.29,4.03,130.95,1
325,7466.08,84.82,0,0.72,87.40,10,0.10,4.40,0.04,94.88,2,2019.59,0.49,6.09,186.63,0
252,6748.75,84.16,2,4.49,67.91,15,0.28,5.28,0.00,80.31,2,3976.45,0.40,6.03,319.39,1
759,18973.32,97.31,1,1.32,96.59,13,2.86,7.08,0.07,96.37,7,2623.03,0.18,3.49,473.56,1
960,17314.72,84.83,2,1.60,72.83,1,2.17,4.54,0.06,86.70,3,4807.19,0.14,2.73,207.90,1
674,13499.08,81.57,4,4.25,92.80,6,4.87,6.67,0.07,93.01,8,2034.55,0.47,7.28,152.08,1
409,14855.46,87.13,1,3.26,60.38,9,1.14,5.87,0.06,93.87,5,2970.70,0.12,2.70,270.03,1
342,10992.78,91.01,4,1.54,90.39,19,0.42,2.76,0.01,99.91,3,2904.23,0.29,1.87,453.33,1
465,5162.17,99.19,5,0.53,91.56,5,3.53,2.90,0.02,83.14,9,1235.06,0.46,1.26,319.72,0
429,17398.27,95.85,4,2.79,97.20,20,0.06,3.25,0.05,97.84,4,4812.12,0.21,3.61,146.04,1
325,6566.82,89.87,2,3.63,69.28,1,2.02,4.53,0.09,87.63,6,4919.74,0.50,7.79,115.60,1
924,13652.86,80.80,1,1.89,96.15,5,4.84,6.68,0.06,94.66,9,1702.31,0.22,5.53,407.52,1
317,11959.73,99.69,2,4.45,67.09,0,1.39,4.18,0.06,95.83,6,2777.46,0.45,2.85,482.17,1
605,19708.52,83.04,1,0.57,81.22,3,3.14,4.27,0.10,95.79,8,2732.93,0.37,7.75,203.29,0
358,8220.44,93.33,1,4.18,63.33,12,0.06,4.94,0.06,96.89,1,2002.10,0.20,5.71,279.20,1
987,6008.51,85.69,3,1.85,71.41,2,4.43,6.87,0.00,98.99,7,4861.27,0.30,3.48,347.99,1
616,16083.00,91.74,1,1.52,94.09,12,3.32,8.53,0.04,86.87,7,3613.10,0.48,9.40,421.32,1
872,5486.65,88.91,4,2.61,88.30,21,3.88,4.11,0.00,95.23,2,1549.79,0.12,1.46,179.41,1
826,6548.98,88.97,4,1.27,71.95,16,4.88,9.92,0.05,95.71,9,4917.78,0.29,6.69,146.06,1
788,7587.86,90.75,4,3.93,64.77,4,1.18,9.48,0.06,99.01,8,2693.61,0.34,6.86,379.30,1
620,13519.61,93.27,4,4.96,76.36,20,3.14,6.27,0.06,88.85,6,1781.79,0.36,2.86,166.99,1
198,9445.36,95.68,4,4.00,61.14,23,3.99,8.00,0.07,83.22,3,2384.08,0.13,2.94,426.95,1
119,19074.74,87.90,0,1.83,68.44,7,4.70,6.56,0.04,89.94,3,3947.86,0.11,9.35,288.15,1
989,17281.10,92.92,3,1.60,77.30,20,3.02,6.76,0.04,87.87,2,3636.43,0.48,7.81,326.51,1
672,8895.06,98.65,1,1.12,61.77,9,4.18,2.02,0.02,92.56,5,1293.88,0.25,8.47,158.68,1
990,19545.85,87.66,4,2.98,83.56,6,0.82,2.39,0.10,83.49,9,3321.48,0.37,4.62,352.52,1
589,11468.51,94.59,1,3.22,81.99,16,0.11,9.73,0.08,87.61,5,4728.67,0.19,2.10,202.18,1
518,10212.78,80.41,1,3.67,63.12,6,4.54,3.01,0.03,97.37,9,1431.61,0.39,6.67,254.37,1
949,5791.48,89.74,3,1.82,63.98,18,0.35,4.48,0.09,81.11,8,3866.42,0.44,4.83,191.85,1
161,15380.17,97.57,1,1.99,94.19,8,2.90,6.71,0.03,90.28,2,2260.73,0.21,4.83,418.17,0
244,11868.93,90.55,2,3.57,60.01,23,0.73,9.59,0.05,81.83,3,3634.32,0.18,9.43,475.77,1
315,8397.82,98.60,1,2.07,95.29,1,0.16,7.60,0.00,99.15,2,3181.54,0.43,1.62,272.76,0
102,14209.55,89.68,5,1.46,60.79,21,0.58,4.21,0.06,84.89,2,4944.27,0.23,2.74,467.02,1
259,8792.87,89.81,4,2.18,90.31,19,3.88,9.51,0.09,98.65,0,4556.23,0.26,6.47,453.07,1
838,13664.48,82.39,0,1.72,74.47,18,3.78,2.29,0.09,96.68,9,3712.29,0.42,8.95,166.42,1
880,10388.13,96.05,1,0.90,89.53,5,3.02,9.83,0.05,91.03,5,2046.70,0.35,9.26,169.35,1
219,17353.28,84.94,3,4.24,76.07,9,1.05,2.47,0.06,86.73,8,2047.63,0.28,6.03,290.96,1
992,17310.44,97.99,2,4.34,62.84,12,3.69,8.03,0.06,97.16,4,4528.98,0.20,1.31,310.34,1
188,12160.26,98.22,2,1.49,90.70,1,2.04,2.36,0.01,83.06,9,3341.36,0.41,4.27,236.45,0
428,10262.29,98.87,0,0.79,62.85,9,2.55,9.45,0.02,83.60,1,4157.13,0.17,9.27,225.17,1
679,10438.40,90.40,5,3.82,96.88,9,4.49,2.87,0.10,84.49,9,2799.46,0.47,5.50,272.55,1
456,17085.72,93.54,0,1.45,62.04,4,2.29,2.40,0.03,91.95,3,1412.29,0.16,7.54,376.19,1
422,12000.40,80.69,3,4.07,68.69,1,2.80,7.98,0.07,96.11,3,3802.05,0.26,8.51,405.40,1
734,12231.98,89.95,2,4.12,90.36,6,2.92,6.79,0.06,81.92,9,1353.65,0.19,9.91,176.67,1
640,17613.63,83.10,0,1.43,91.37,17,1.20,5.02,0.05,87.07,9,3485.54,0.15,8.62,134.99,1
748,8318.58,83.66,3,2.01,96.91,16,3.68,9.32,0.07,84.88,4,4496.54,0.20,5.99,296.15,1
837,17126.09,88.65,4,0.83,80.25,20,1.07,5.41,0.09,80.51,9,3044.45,0.14,8.42,427.62,1
431,17354.35,92.46,2,4.96,74.53,17,0.07,3.85,0.05,94.43,5,2247.45,0.49,1.18,325.09,1
562,9549.29,83.65,4,3.94,73.59,23,0.91,6.33,0.08,86.22,9,4421.57,0.44,9.57,425.20,1
139,18988.32,91.48,2,4.28,77.13,0,1.42,8.95,0.02,83.75,2,4132.00,0.47,7.88,474.03,1
636,6779.66,92.75,4,4.13,76.15,19,3.09,8.19,0.02,93.86,7,4264.91,0.16,2.37,344.85,1
360,19006.24,91.13,2,0.57,88.51,20,0.69,8.36,0.10,85.15,6,4959.19,0.38,2.49,305.79,1
494,15258.00,94.77,1,1.34,96.71,11,0.19,5.59,0.04,89.71,0,3995.03,0.14,4.18,347.67,1
325,12973.58,86.71,5,3.45,86.67,5,3.99,4.58,0.05,82.63,3,1136.16,0.24,3.38,477.30,1
223,5489.89,95.30,4,2.19,78.86,2,3.58,8.06,0.03,94.49,4,1821.74,0.39,4.95,351.25,0
137,12133.94,88.66,3,4.92,91.17,4,1.55,8.35,0.05,88.14,2,1140.78,0.24,6.44,203.04,1
427,11116.22,89.68,1,3.49,85.64,13,0.29,7.56,0.07,82.81,3,1759.65,0.23,4.93,354.46,1
350,7418.28,92.96,3,4.80,62.42,11,2.43,2.26,0.05,94.83,9,1245.76,0.15,1.51,451.90,1
701,19567.26,93.08,2,4.39,61.52,12,1.99,4.78,0.01,91.50,9,1112.82,0.15,4.83,301.08,1
553,13432.83,92.37,3,1.95,78.27,16,1.37,3.57,0.09,92.15,6,2890.32,0.45,8.66,393.35,1
136,15721.30,86.20,1,4.95,93.03,23,0.88,7.56,0.09,98.61,7,4595.36,0.10,1.67,364.40,1
415,6026.76,81.72,4,1.21,72.52,14,1.93,4.15,0.08,83.02,8,3994.30,0.38,8.29,122.68,1
787,11265.00,81.82,0,2.82,75.37,5,4.82,9.30,0.07,93.07,1,4775.82,0.41,2.56,390.12,0
895,6745.38,98.46,3,4.07,96.38,11,1.33,4.38,0.05,87.62,3,1906.59,0.33,7.11,263.02,1
692,14191.94,93.79,0,2.45,93.48,1,1.68,6.44,0.09,88.02,0,3124.34,0.39,6.96,476.36,0
213,19077.23,82.54,5,2.61,86.60,3,1.65,8.62,0.08,90.04,2,2274.32,0.36,9.19,488.32,0
139,14926.67,87.13,3,4.94,70.67,19,2.40,5.22,0.08,84.68,7,2975.28,0.28,3.89,279.50,1
400,6152.05,91.85,3,2.41,64.68,20,4.22,8.63,0.03,89.22,6,3228.30,0.25,1.98,487.52,1
323,10319.99,96.71,4,3.22,60.64,11,2.01,7.79,0.04,93.74,7,1144.74,0.48,8.78,224.33,1
417,13259.95,80.87,2,0.75,64.28,2,4.03,9.37,0.07,89.14,5,1933.02,0.49,3.98,373.06,1
448,11048.12,84.73,1,4.29,71.70,16,0.58,4.61,0.04,80.85,4,3819.09,0.36,3.09,130.02,1
214,17504.66,97.79,1,3.42,82.07,5,4.47,2.84,0.05,85.16,9,4091.71,0.18,5.38,158.00,1
797,17220.07,80.18,1,2.32,62.56,23,0.93,5.44,0.06,87.03,8,3277.81,0.28,2.32,445.81,1
422,14177.47,84.03,5,0.57,65.45,16,0.20,8.29,0.04,87.09,4,2083.32,0.30,3.67,457.51,1
667,10601.87,99.18,2,3.16,67.24,16,0.79,5.60,0.08,81.62,8,2620.34,0.40,4.47,313.04,1
139,8830.05,92.27,0,0.56,85.28,10,0.95,4.10,0.01,88.99,3,1384.15,0.37,3.50,235.91,0
965,6588.11,85.23,1,0.51,84.63,22,2.54,2.22,0.07,93.84,4,4812.72,0.31,5.05,280.41,1
139,10323.47,81.34,0,3.27,82.03,6,2.25,4.50,0.01,80.97,0,4474.71,0.37,4.46,447.85,1
958,11197.59,80.56,2,1.35,70.02,1,3.58,7.71,0.09,95.02,5,1262.41,0.11,7.97,184.40,1
388,14872.40,97.63,2,3.44,63.87,1,2.49,4.73,0.08,80.19,9,3324.38,0.18,1.91,414.18,1
361,6051.62,88.32,4,0.74,69.06,21,1.66,2.16,0.05,83.87,1,1929.72,0.36,8.41,474.11,1
315,10928.89,94.41,1,1.91,95.91,12,3.15,7.77,0.01,90.87,5,4737.60,0.15,9.39,137.17,1
246,7726.68,98.37,5,1.17,99.19,23,0.22,9.05,0.06,84.36,0,4022.36,0.15,7.18,421.51,1
435,7352.19,88.16,4,3.11,85.91,23,0.17,6.55,0.09,95.29,8,2093.17,0.11,9.97,358.03,1
267,17409.53,83.83,1,3.48,96.67,15,2.14,2.21,0.02,86.24,4,1024.41,0.46,4.02,192.31,1
191,5628.73,90.34,2,3.75,85.71,16,4.06,3.74,0.03,85.87,6,4197.79,0.34,8.47,402.33,1
670,7523.05,96.09,3,0.90,99.87,8,0.08,6.70,0.03,85.40,8,3569.51,0.42,3.91,156.81,0
670,18189.95,81.32,3,0.85,63.96,23,0.89,5.97,0.09,84.35,8,2147.90,0.35,7.34,300.90,1
915,13355.61,93.85,2,2.42,87.31,8,1.13,9.33,0.04,86.86,6,1571.49,0.35,5.59,403.32,1
780,8470.71,91.44,2,4.76,70.11,13,2.12,9.51,0.07,82.95,3,3701.25,0.29,2.70,176.62,1
462,15972.30,82.45,0,1.66,85.84,10,1.08,3.11,0.02,84.77,6,1940.68,0.20,7.42,148.30,0
656,19371.77,90.68,4,0.95,77.46,11,1.91,4.86,0.02,96.64,7,1550.51,0.14,7.41,222.73,1
444,8306.69,97.59,3,3.23,70.02,21,2.92,5.37,0.04,85.69,6,3321.92,0.36,5.78,187.18,1
269,19014.56,89.64,2,3.39,73.66,0,0.72,8.19,0.00,81.14,3,2135.55,0.28,2.62,156.49,1
455,18746.31,81.41,2,4.38,98.37,7,2.46,3.09,0.08,94.80,3,3940.57,0.24,4.86,253.26,1
290,14531.22,85.56,4,2.69,91.94,18,1.62,8.42,0.05,90.16,7,1732.49,0.16,8.84,210.07,1
766,14447.31,86.49,5,1.11,78.34,12,4.32,6.88,0.02,82.28,8,2353.66,0.48,8.69,398.42,1
521,11048.16,98.90,5,1.80,67.99,6,3.88,9.85,0.01,84.43,6,3979.53,0.47,6.95,379.87,1
799,16285.97,85.65,5,3.48,92.44,12,0.95,7.21,0.01,99.97,2,3640.57,0.13,9.98,137.97,1
106,12969.41,89.22,3,3.26,66.29,5,0.76,7.73,0.03,96.12,9,2082.09,0.43,9.04,481.39,1
232,15161.57,93.43,0,2.89,68.42,2,1.74,3.56,0.05,87.00,0,1488.54,0.30,2.31,397.87,1
656,15972.45,89.73,1,3.37,95.21,2,4.66,2.63,0.09,88.32,5,4351.66,0.16,2.19,291.08,1
925,17367.07,94.77,4,4.47,65.27,12,1.51,7.25,0.08,80.73,8,1300.57,0.15,5.19,171.17,1
860,7196.54,97.34,5,3.14,64.89,12,4.34,2.44,0.03,95.57,4,1459.38,0.46,7.99,484.81,1
130,17493.95,92.53,1,4.00,79.76,12,2.53,2.92,0.03,94.34,0,1950.84,0.46,2.40,103.14,1
634,13104.45,93.38,5,1.62,71.06,0,4.43,2.86,0.10,88.18,3,2782.68,0.29,8.92,376.99,1
525,17669.99,82.53,0,3.55,82.75,7,3.51,2.42,0.07,96.92,1,4159.15,0.45,6.12,302.98,1
493,11469.53,98.92,0,4.56,78.07,4,3.54,4.57,0.03,90.69,3,1989.92,0.37,7.74,461.03,1
771,10685.61,82.65,5,2.24,77.40,19,2.59,9.95,0.03,81.30,6,3174.03,0.17,1.41,252.28,1
462,18725.91,95.49,1,4.01,64.48,16,4.20,4.79,0.04,85.19,8,1361.49,0.23,1.84,307.46,1
769,17663.18,98.67,1,0.77,92.84,12,4.54,3.06,0.09,82.07,2,1710.56,0.41,8.54,119.03,1
650,12260.31,94.40,4,3.12,95.44,12,3.18,5.64,0.02,91.42,3,1844.77,0.49,8.86,121.79,1
181,12711.43,95.08,5,1.09,69.39,4,2.19,3.48,0.01,82.41,6,2467.31,0.32,7.20,184.67,1
455,9627.02,84.38,4,4.85,64.54,13,4.91,3.54,0.04,84.01,5,4045.39,0.36,2.81,158.57,1
357,13595.63,88.86,2,4.15,62.14,10,4.31,2.80,0.02,97.88,4,3975.95,0.40,2.76,102.58,1
817,9878.17,92.36,3,0.99,84.33,13,3.86,5.46,0.06,100.00,3,2659.89,0.19,8.93,349.20,1
623,9079.98,82.08,0,3.18,74.91,23,4.87,9.28,0.03,92.39,3,2122.77,0.26,7.17,482.85,1
394,5095.69,99.25,2,2.05,87.19,16,3.71,5.58,0.07,95.95,2,3021.42,0.34,5.80,276.36,1
323,19675.32,97.80,3,0.66,88.52,3,3.03,8.71,0.03,93.92,6,4477.65,0.44,4.79,211.89,0
624,19486.21,85.41,5,2.94,97.41,9,4.61,9.84,0.06,83.65,1,4873.02,0.20,4.96,445.56,0
145,10927.33,96.46,4,2.25,62.59,9,0.81,7.42,0.06,88.23,3,3549.88,0.29,9.51,437.76,1
766,15925.56,90.37,4,0.95,67.69,14,0.70,9.21,0.03,90.70,7,2402.75,0.40,8.75,349.94,1
212,10187.09,89.24,1,4.11,62.74,19,2.82,3.08,0.06,87.19,3,3773.81,0.13,8.78,209.26,1
332,15066.40,86.29,1,4.62,94.72,11,0.28,8.64,0.04,83.52,9,2344.92,0.31,4.66,463.41,1
116,17081.45,91.62,4,3.90,91.70,8,3.32,4.17,0.03,94.72,6,3501.89,0.16,1.96,171.36,1
459,19201.34,94.60,5,4.20,82.99,2,1.20,5.78,0.03,83.98,1,1975.07,0.32,9.98,117.46,1
965,16749.47,92.58,1,1.69,70.93,11,2.05,9.23,0.08,85.73,3,1300.90,0.19,5.64,325.46,1
547,19854.98,94.22,0,3.94,82.43,0,0.85,2.74,0.07,96.99,6,3472.70,0.23,5.60,368.36,1
955,5386.54,81.04,1,4.77,70.32,14,0.21,4.92,0.09,92.21,8,4155.18,0.18,3.74,406.69,1
464,14052.93,97.19,5,3.73,62.92,10,2.07,8.35,0.04,96.69,9,4241.39,0.29,9.07,437.82,1
774,14892.59,89.17,3,4.47,89.23,4,3.80,7.63,0.00,89.87,6,4969.78,0.45,9.72,212.85,1
566,6805.81,84.84,3,2.24,78.09,11,0.49,5.60,0.01,92.32,1,2972.55,0.23,1.63,304.02,1
513,19077.95,89.66,2,2.42,65.11,19,2.62,8.63,0.01,87.42,1,3085.50,0.36,6.97,442.43,1
554,7717.75,97.74,2,0.84,92.10,5,1.32,7.90,0.07,89.93,4,4218.13,0.24,4.39,183.13,0
685,14341.30,87.57,3,0.64,82.62,21,1.87,5.29,0.03,90.94,0,2065.43,0.13,9.87,268.45,1
332,8340.14,94.99,5,3.63,96.06,2,4.67,7.88,0.07,99.07,6,1277.49,0.23,1.80,202.57,1
323,9608.25,81.94,4,2.47,79.82,9,1.76,6.41,0.00,97.66,1,2255.04,0.43,2.07,105.35,0
511,11257.90,99.83,2,3.01,95.67,21,1.05,6.70,0.02,80.83,8,4597.76,0.12,7.83,154.02,1
671,7403.38,95.41,1,1.75,83.06,3,4.80,5.21,0.03,93.61,7,2580.99,0.33,5.24,406.71,0
434,7564.05,84.21,2,2.64,97.36,12,2.28,8.90,0.02,80.98,9,4505.09,0.14,3.50,238.64,1
321,11272.17,90.03,4,2.62,72.92,18,2.85,2.40,0.06,81.21,1,1131.02,0.37,3.79,211.07,1
136,16359.24,84.67,0,2.25,74.63,4,2.27,9.20,0.07,83.19,3,2256.82,0.10,4.04,476.41,1
377,18469.47,88.19,2,4.19,61.82,22,1.26,7.57,0.01,87.03,3,3907.25,0.11,3.03,362.88,1
963,10896.56,95.42,5,3.22,88.88,17,0.14,4.00,0.03,90.39,1,1793.56,0.13,1.59,403.86,1
583,6503.68,84.56,3,4.53,90.94,0,3.45,7.56,0.03,99.85,4,4447.23,0.22,4.67,236.37,1
341,5248.89,98.44,3,4.40,65.99,20,2.97,8.48,0.08,87.70,3,3463.82,0.48,7.73,325.47,1
423,14925.78,91.85,3,4.51,77.77,20,0.72,7.62,0.09,84.86,7,4956.09,0.49,1.03,208.09,1
830,14036.74,87.60,0,1.72,67.07,15,0.83,3.68,0.08,91.51,3,1538.68,0.16,8.90,433.82,1
116,8507.19,92.10,1,1.67,66.32,15,1.56,6.53,0.10,98.81,4,2244.85,0.32,1.66,197.36,1
623,5355.62,91.20,5,1.75,96.17,21,1.33,5.57,0.07,85.19,0,4520.53,0.28,9.05,459.90,1
500,17524.21,89.73,5,4.59,69.23,18,0.30,7.88,0.05,99.80,8,2021.19,0.47,5.39,332.34,1
985,19620.36,90.10,4,3.42,71.66,15,3.83,5.03,0.10,88.37,7,2413.84,0.40,6.87,298.01,1
804,7031.89,83.53,0,0.87,94.04,0,4.41,8.88,0.08,96.25,0,1571.34,0.41,8.94,113.80,1
121,8472.13,96.25,3,1.11,78.34,19,4.10,5.46,0.07,92.97,2,4101.60,0.21,8.93,463.92,1
573,18026.14,90.84,4,1.20,60.96,19,2.33,2.32,0.08,98.67,2,1950.81,0.27,4.68,480.91,1
219,18896.96,82.62,1,3.34,79.78,9,2.67,2.14,0.04,92.51,4,1273.28,0.29,3.14,325.04,1
405,5759.34,98.65,1,4.37,99.41,13,0.86,6.32,0.02,93.06,0,2565.83,0.14,7.89,243.83,1
369,5590.88,98.95,2,4.73,83.52,7,4.12,6.34,0.10,95.73,0,1710.44,0.15,9.36,207.22,1
803,13609.25,87.38,1,1.41,70.26,5,3.99,8.32,0.06,97.98,9,1534.39,0.17,1.65,329.81,1
786,10893.43,82.71,3,1.89,82.55,2,3.89,5.01,0.08,85.34,5,4586.23,0.18,1.14,151.24,0
384,5429.79,90.37,2,1.58,63.07,15,2.32,9.96,0.04,84.02,4,1271.38,0.20,8.41,467.67,1
815,13748.79,82.25,3,2.11,92.00,16,4.32,9.56,0.08,80.69,2,1397.24,0.20,4.48,170.38,1
775,5169.54,98.68,5,4.62,97.01,11,4.63,2.10,0.04,87.40,2,1980.19,0.28,3.49,398.21,1
862,16810.58,83.67,3,3.09,94.98,18,1.64,9.17,0.06,96.92,3,4811.36,0.30,2.70,222.76,1
326,9596.49,85.06,2,3.82,73.67,23,1.12,7.44,0.08,81.40,9,1341.54,0.22,4.12,190.43,1
480,5603.87,88.13,1,2.71,73.03,19,2.32,6.02,0.01,90.77,1,4264.06,0.46,9.74,323.15,1
559,13825.28,87.66,5,0.63,61.40,2,0.90,6.66,0.04,93.90,8,4568.21,0.32,9.79,406.05,1
106,10965.27,95.89,0,0.79,86.06,12,4.42,8.73,0.05,96.74,3,2511.47,0.41,3.98,390.69,1
128,19607.01,89.13,0,2.92,81.40,15,1.69,9.61,0.03,91.67,9,2175.58,0.47,9.67,193.50,1
132,13162.98,83.42,0,3.73,78.37,10,2.88,6.48,0.03,83.73,2,3709.51,0.17,3.70,232.20,1
745,9128.59,85.34,0,1.47,96.31,19,2.97,3.45,0.03,99.29,9,3810.54,0.27,8.69,447.53,1
178,9072.38,82.95,0,4.15,60.39,19,0.78,2.61,0.08,95.38,8,4322.27,0.24,8.44,385.08,1
558,18563.65,92.23,2,2.35,62.93,1,4.96,7.08,0.09,81.73,1,2073.58,0.10,4.18,207.56,1
669,10620.83,91.31,0,3.86,68.93,3,0.86,8.47,0.07,82.87,5,3747.85,0.43,2.76,416.80,1
581,5758.60,98.75,0,3.55,80.11,16,3.96,2.57,0.08,95.06,0,3042.93,0.50,2.93,260.56,1
837,17485.45,98.92,2,4.96,67.22,0,4.67,4.71,0.08,92.77,0,1646.93,0.33,1.98,148.56,1
384,17084.73,84.89,2,2.05,90.00,4,2.44,3.99,0.04,89.14,9,1306.03,0.16,1.09,268.16,0
198,8391.19,86.05,4,1.25,87.50,11,3.21,9.76,0.07,94.42,3,2682.35,0.20,6.28,282.36,1
496,17259.58,97.90,3,1.42,73.97,5,2.52,7.96,0.04,95.27,7,4551.36,0.20,4.79,390.00,1
588,18955.98,99.44,2,3.62,80.47,5,0.71,5.93,0.09,97.65,0,3127.66,0.43,1.74,484.30,1
370,11750.88,82.20,0,2.28,61.49,21,2.91,3.14,0.04,93.46,2,1696.58,0.28,4.54,212.52,1
986,10061.81,98.95,2,1.31,80.01,12,0.59,8.51,0.07,88.76,3,1423.91,0.44,5.35,297.65,1
896,18060.33,88.47,1,1.78,94.18,7,3.50,6.83,0.05,86.38,3,1958.47,0.14,6.67,168.16,1
256,6252.87,80.19,0,2.55,83.52,23,3.51,9.73,0.02,88.23,7,2255.52,0.34,6.76,146.73,1
174,8166.89,88.85,4,1.81,71.07,11,2.74,9.84,0.04,98.24,9,3192.41,0.33,9.65,280.93,1
983,16287.03,80.92,2,1.55,75.91,14,0.45,4.84,0.02,83.28,9,4524.97,0.27,6.90,332.29,1
786,11631.61,89.47,5,2.93,61.64,19,2.39,7.12,0.02,82.33,4,1018.45,0.29,5.29,409.71,1
183,10016.02,92.26,3,4.07,62.86,16,4.53,4.67,0.00,97.84,1,1133.25,0.28,3.33,188.54,1
121,10918.58,97.38,4,1.70,73.00,8,0.01,8.03,0.08,80.94,5,1335.08,0.30,4.39,399.19,1
558,12949.11,93.24,3,3.21,69.31,20,1.33,4.17,0.01,95.11,3,3795.98,0.39,8.58,314.86,1
638,7420.51,88.68,2,3.51,70.60,17,4.00,7.04,0.04,87.47,8,2944.77,0.37,8.74,280.32,1
806,13579.94,96.39,3,3.45,68.85,1,0.05,2.20,0.04,81.02,6,1771.84,0.19,6.65,474.29,1
481,16402.41,82.40,4,2.06,65.22,22,3.05,9.61,0.10,92.81,6,3178.45,0.48,4.84,372.68,1
847,7308.50,90.64,3,4.26,97.36,19,3.95,3.88,0.06,80.18,9,1355.20,0.20,6.72,104.70,1
703,9022.62,80.94,1,1.95,68.18,20,3.90,4.35,0.05,87.04,2,4068.62,0.43,7.64,417.32,1
402,11126.83,97.26,4,0.82,97.32,14,4.41,7.60,0.10,89.97,1,3749.96,0.35,7.58,216.85,1
968,15195.46,83.26,0,0.92,90.23,6,0.06,3.48,0.03,90.54,0,1798.88,0.14,7.48,121.39,1
183,5850.21,96.25,3,3.12,91.59,15,1.56,6.78,0.05,87.94,2,4026.92,0.49,1.89,120.34,1
758,10878.66,98.29,3,2.02,93.45,17,0.83,5.06,0.10,90.09,6,2767.47,0.28,8.09,174.50,1
552,15457.46,85.31,0,3.89,76.33,21,1.68,7.68,0.02,80.67,8,1978.49,0.31,6.03,469.42,1
486,7901.53,98.08,3,1.82,70.51,7,2.93,7.40,0.07,92.90,8,2596.71,0.42,8.39,436.96,1
606,14622.57,86.41,4,3.93,83.03,6,2.60,4.06,0.01,92.12,5,2000.31,0.15,2.66,239.55,1
356,8897.42,91.05,2,3.85,92.89,1,1.60,9.35,0.09,85.58,5,1004.96,0.28,1.28,252.03,1
669,18291.29,81.01,0,1.61,91.15,11,3.75,6.51,0.06,83.59,4,3601.83,0.22,2.46,230.91,1
991,18435.35,80.88,0,3.78,95.60,15,3.57,4.84,0.09,81.46,1,1170.11,0.22,5.07,136.96,1
626,9459.31,94.41,0,3.86,97.13,8,1.40,3.31,0.09,91.75,6,1841.56,0.41,5.71,112.57,1
261,8449.91,88.89,0,2.29,69.52,19,1.62,5.79,0.06,91.38,0,3889.80,0.10,8.72,280.85,1
262,11169.56,85.13,3,1.45,76.95,10,1.44,7.84,0.07,90.67,5,3662.90,0.40,7.45,477.22,0
931,8607.97,83.81,4,2.85,60.59,14,0.64,6.99,0.07,99.71,3,1293.32,0.42,9.91,466.90,1
892,15085.76,93.40,1,4.65,95.17,2,3.76,7.82,0.05,90.63,2,3640.22,0.46,1.71,423.94,1
891,17390.97,80.01,4,3.38,66.18,22,0.23,8.33,0.04,94.44,0,4722.30,0.35,2.17,351.44,1
623,15096.38,96.12,0,1.28,94.46,20,0.75,5.53,0.02,82.26,5,1298.01,0.23,1.76,442.49,1
885,17365.26,81.58,5,3.57,73.18,12,0.53,6.16,0.04,85.98,6,2662.75,0.27,5.85,306.03,1
370,10954.88,83.83,3,2.42,74.73,20,4.13,9.89,0.10,85.51,0,3917.74,0.49,3.40,172.06,1
591,7344.75,87.72,5,3.16,61.57,12,0.22,9.74,0.03,91.52,0,3670.89,0.45,7.15,373.67,1
307,16069.26,89.70,3,3.80,73.08,1,3.32,5.32,0.08,86.62,6,1906.04,0.29,2.19,468.26,1
638,10407.12,87.10,0,2.82,95.53,5,0.22,7.48,0.01,92.82,5,1652.27,0.48,1.93,107.84,0
683,15069.06,86.41,3,4.16,61.02,5,3.93,4.14,0.05,93.80,6,4136.99,0.43,5.14,200.58,1
159,9059.66,99.28,0,3.75,76.25,11,4.56,3.22,0.01,80.67,7,4824.98,0.46,4.38,206.18,1
529,6218.44,92.83,4,3.27,61.26,3,2.43,8.15,0.05,92.80,7,4070.33,0.37,8.46,139.62,1
704,7343.02,88.60,3,4.26,66.91,22,3.53,3.42,0.06,89.30,8,3419.98,0.46,2.06,253.59,1
690,16907.27,81.89,0,2.70,77.44,20,1.03,9.47,0.06,86.00,5,4635.54,0.23,5.53,478.40,1
126,14891.34,95.17,5,1.66,70.95,2,2.50,6.77,0.09,85.45,8,1646.36,0.28,1.85,148.23,1
